position_id,detector,underlying,signal_at,opened_at,closed_at,entry_cash,exit_cash,commission,pnl,predicted_edge,execution_edge,edge_capture,exit_reason
0,put_call_parity,LMT,2026-03-03 21:00:00+00:00,2026-03-04 14:30:00+00:00,2026-03-20 20:00:00+00:00,67117.16,-66250.0,1.9500000000000002,865.2100000000034,254.29361120675694,801.7499112067628,3.4024055732038527,expiry
1,put_call_parity,LMT,2026-03-03 21:00:00+00:00,2026-03-04 14:30:00+00:00,2026-03-20 20:00:00+00:00,67150.1,-66000.0,1.9500000000000002,1148.1500000000058,243.85971120675663,1084.6899112067651,4.708239808528871,expiry
2,put_call_parity,LMT,2026-03-04 21:00:00+00:00,2026-03-05 14:30:00+00:00,2026-03-20 20:00:00+00:00,65839.58,-65500.0,1.9500000000000002,337.63000000000176,667.5830716432959,278.31307164329627,0.5057497925597563,expiry
3,put_call_parity,LMT,2026-03-04 21:00:00+00:00,2026-03-05 14:30:00+00:00,2026-03-20 20:00:00+00:00,66149.6,-66000.0,1.9500000000000002,147.65000000000583,388.0510716432958,88.33307164330036,0.3804911538441224,expiry
4,put_call_parity,LMT,2026-03-04 21:00:00+00:00,2026-03-05 14:30:00+00:00,2026-03-20 20:00:00+00:00,65613.8,-65000.0,1.9500000000000002,611.8500000000029,301.3592716432958,552.5330716432975,2.0303008985375426,expiry
5,put_call_parity,BA,2026-03-06 21:00:00+00:00,2026-03-09 13:30:00+00:00,2026-03-20 20:00:00+00:00,22587.05,-22500.0,1.9500000000000002,85.09999999999927,516.0621553652979,91.16905536529812,0.16490261708836348,expiry
7,put_call_parity,LMT,2026-03-11 20:00:00+00:00,2026-03-12 13:30:00+00:00,2026-04-17 20:00:00+00:00,-64602.50000000001,65500.0,1.9500000000000002,895.5499999999927,208.72353648089347,615.6186364808848,4.2906038058720375,expiry
8,put_call_parity,LMT,2026-03-11 20:00:00+00:00,2026-03-12 13:30:00+00:00,2026-04-17 20:00:00+00:00,-65628.67000000001,66000.0,1.9500000000000002,369.3799999999872,187.65496042349326,87.29916042348778,1.9683998715855051,expiry
6,put_call_parity,LMT,2026-03-11 20:00:00+00:00,2026-03-12 13:30:00+00:00,2026-03-20 20:00:00+00:00,-64410.130000000005,65000.0,1.9500000000000002,587.9199999999953,291.2448403271325,521.4892403271253,2.0186452036013094,expiry
11,put_call_parity,LMT,2026-03-12 20:00:00+00:00,2026-03-13 13:30:00+00:00,2026-03-20 20:00:00+00:00,-65743.53,66000.0,1.9500000000000002,254.52000000000118,349.60977332160536,194.71917332160518,0.7280116845185238,expiry
