detector,operaciones,pnl_total,pnl_medio,hit_rate,edge_anunciado,edge_al_ejecutar,edge_capture
vertical_bound,4,698.5899999999997,174.64749999999992,1.0,824.1099999999992,448.5899999999995,0.8476902355268112
monotonicity,5,1775.4200000000005,355.0840000000001,1.0,1557.8899999999994,1228.9200000000008,1.1396311677974704
butterfly,22,2856.6725000000015,129.84875000000008,0.9545454545454546,3283.5658333333326,2342.0808333333343,0.8699909321141986
put_call_parity,57,14699.179999999978,257.8803508771926,0.9824561403508771,10712.357522953716,11023.677522953714,1.3721704086615452
