position_id,detector,underlying,signal_at,opened_at,closed_at,entry_cash,exit_cash,commission,pnl,predicted_edge,execution_edge,edge_capture,exit_reason
10,put_call_parity,BA,2026-03-20 20:00:00+00:00,2026-03-23 13:30:00+00:00,2026-04-17 20:00:00+00:00,22660.9,-22500.0,1.9500000000000002,158.95000000000147,78.1340547945204,168.08405479452193,2.034324219036291,expiry
11,put_call_parity,RTX,2026-03-23 20:00:00+00:00,2026-03-24 13:30:00+00:00,2026-05-15 20:00:00+00:00,-18855.975,19000.0,1.9500000000000002,142.07500000000147,164.10763133503667,26.83263133504006,0.8657427984561296,expiry
12,butterfly,LMT,2026-03-24 20:00:00+00:00,2026-03-25 13:30:00+00:00,2026-04-17 20:00:00+00:00,36.07499999999993,0.0,1.9500000000000002,34.12499999999993,18.09999999999999,34.12499999999985,1.8853591160220964,expiry
13,put_call_parity,BA,2026-03-25 20:00:00+00:00,2026-03-26 13:30:00+00:00,2026-04-17 20:00:00+00:00,23622.65,-23500.0,1.9500000000000002,120.70000000000145,35.23908219178206,128.6390821917841,3.425174337490246,expiry
14,butterfly,RTX,2026-03-26 20:00:00+00:00,2026-03-27 13:30:00+00:00,2026-04-17 20:00:00+00:00,22.066666666666663,94.66666666666583,1.9500000000000002,114.7833333333325,19.625000000000078,20.116666666666696,5.848832271762142,expiry
15,butterfly,RTX,2026-03-26 20:00:00+00:00,2026-03-27 13:30:00+00:00,2026-04-17 20:00:00+00:00,36.07499999999999,70.99999999999937,1.9500000000000002,105.12499999999936,17.57500000000006,34.125000000000014,5.98150782361303,expiry
16,put_call_parity,BA,2026-04-01 20:00:00+00:00,2026-04-02 13:30:00+00:00,2026-05-15 20:00:00+00:00,-20275.425,20500.0,1.9500000000000002,222.62500000000074,53.69118665117973,119.51618665118004,4.1463974608411664,expiry
17,put_call_parity,LMT,2026-04-06 20:00:00+00:00,2026-04-07 13:30:00+00:00,2026-04-17 20:00:00+00:00,65162.375,-65000.0,1.9500000000000002,160.425,711.3479803159228,121.72298031592364,0.22552253529805807,expiry
18,put_call_parity,BA,2026-04-17 20:00:00+00:00,2026-04-20 13:30:00+00:00,2026-05-15 20:00:00+00:00,-19365.55,19500.0,1.9500000000000002,132.50000000000074,450.05318151534203,70.67818151534375,0.2944096507747583,expiry
20,monotonicity,LMT,2026-04-20 20:00:00+00:00,2026-04-21 13:30:00+00:00,2026-05-15 20:00:00+00:00,21.5,0.0,1.3,20.2,185.22499999999997,20.2,0.10905655284113917,expiry
19,butterfly,LMT,2026-04-20 20:00:00+00:00,2026-04-21 13:30:00+00:00,2026-05-15 20:00:00+00:00,14.837499999999977,0.0,1.9500000000000002,12.887499999999978,260.9375,12.887499999999921,0.049389221556886145,expiry
21,put_call_parity,RTX,2026-04-28 20:00:00+00:00,2026-04-29 13:30:00+00:00,2026-05-15 20:00:00+00:00,19031.15,-19000.0,1.9500000000000002,29.200000000001456,184.22891257306995,21.853912573070556,0.15849846580633745,expiry
22,put_call_parity,RTX,2026-04-28 20:00:00+00:00,2026-04-29 13:30:00+00:00,2026-05-15 20:00:00+00:00,19712.825,-19500.0,1.9500000000000002,210.87500000000074,160.70391257306954,203.52891257306982,1.3121958054637854,expiry
23,put_call_parity,BA,2026-04-28 20:00:00+00:00,2026-04-29 13:30:00+00:00,2026-05-15 20:00:00+00:00,20486.325,-20000.0,1.9500000000000002,484.37500000000074,124.59793150684905,491.39793150684926,3.8875043441100385,expiry
24,put_call_parity,LMT,2026-04-30 20:00:00+00:00,2026-05-01 13:30:00+00:00,2026-05-18 20:00:00+00:00,59316.27500000001,-61362.24999999999,3.9000000000000004,-2049.874999999984,614.563444548566,170.26344454857752,-3.3354977719277477,stop_loss
25,put_call_parity,LMT,2026-04-30 20:00:00+00:00,2026-05-01 13:30:00+00:00,2026-06-18 20:00:00+00:00,60292.00000000001,-60000.0,1.9500000000000002,290.0500000000073,385.6884445485667,145.98844454857607,0.75203186431862,expiry
26,put_call_parity,BA,2026-05-05 20:00:00+00:00,2026-05-06 13:30:00+00:00,2026-05-15 20:00:00+00:00,20539.775,-20500.0,1.9500000000000002,37.82500000000145,20.023698630136433,42.548698630139555,1.8890116505785488,expiry
27,put_call_parity,BA,2026-05-19 20:00:00+00:00,2026-05-20 13:30:00+00:00,2026-06-18 20:00:00+00:00,-21768.575,22250.0,1.9500000000000002,479.4749999999993,181.06298771652456,403.53798771652436,2.648111610478194,expiry
28,butterfly,BA,2026-05-19 20:00:00+00:00,2026-05-20 13:30:00+00:00,2026-06-18 20:00:00+00:00,38.566666666666606,14.666666666666606,1.9500000000000002,51.28333333333321,104.19166666666662,36.616666666666575,0.49220187155082684,expiry
30,butterfly,BA,2026-05-21 20:00:00+00:00,2026-05-22 13:30:00+00:00,2026-06-18 20:00:00+00:00,31.693750000000023,182.00000000000003,1.9500000000000002,211.74375000000006,86.23125000000023,29.743750000000052,2.4555338116981895,expiry
29,butterfly,BA,2026-05-21 20:00:00+00:00,2026-05-22 13:30:00+00:00,2026-06-18 20:00:00+00:00,18.625,114.00000000000006,1.9500000000000002,130.67500000000007,89.56250000000016,16.675,1.4590369853454275,expiry
31,put_call_parity,BA,2026-05-27 20:00:00+00:00,2026-05-28 13:30:00+00:00,2026-06-18 20:00:00+00:00,-21599.125,21750.0,1.9500000000000002,148.925,99.05554763785904,94.93054763786058,1.5034493630226609,expiry
32,put_call_parity,RTX,2026-06-01 20:00:00+00:00,2026-06-02 13:30:00+00:00,2026-06-18 20:00:00+00:00,-18954.9,19000.0,1.9500000000000002,43.14999999999854,94.02760959970031,7.227609599696007,0.458907763195291,expiry
33,put_call_parity,BA,2026-06-02 20:00:00+00:00,2026-06-03 13:30:00+00:00,2026-06-18 20:00:00+00:00,22801.4,-22750.0,1.9500000000000002,49.45000000000145,213.8715068493134,55.87150684931403,0.23121359515572237,expiry
34,put_call_parity,BA,2026-06-03 20:00:00+00:00,2026-06-04 13:30:00+00:00,2026-06-18 20:00:00+00:00,-22104.25,22250.0,1.9500000000000002,143.8,217.12261597623674,106.62261597623656,0.6622985788626385,expiry
35,put_call_parity,BA,2026-06-04 20:00:00+00:00,2026-06-05 13:30:00+00:00,2026-06-18 20:00:00+00:00,-21615.25,21750.0,1.9500000000000002,132.8,149.39840349563843,99.02340349563674,0.8888983877520285,expiry
36,butterfly,BA,2026-06-09 20:00:00+00:00,2026-06-10 13:30:00+00:00,2026-06-18 20:00:00+00:00,12.066666666666606,0.0,1.9500000000000002,10.116666666666607,6.099999999999979,10.116666666666632,1.658469945355187,expiry
39,put_call_parity,LMT,2026-06-10 20:00:00+00:00,2026-06-11 13:30:00+00:00,2026-07-17 20:00:00+00:00,-50911.775,52500.0,1.9500000000000002,1586.2749999999985,190.25501397324348,1362.2300139732426,8.337625205625773,expiry
37,put_call_parity,LMT,2026-06-10 20:00:00+00:00,2026-06-11 13:30:00+00:00,2026-07-17 20:00:00+00:00,-49402.25,51000.0,1.9500000000000002,1595.8,551.9534421454323,1378.203442145433,2.8911858829925157,expiry
38,put_call_parity,RTX,2026-06-10 20:00:00+00:00,2026-06-11 13:30:00+00:00,2026-06-18 20:00:00+00:00,-19335.875,19500.0,1.9500000000000002,162.175,255.519073935929,145.6690739359321,0.6346884305030988,expiry
40,put_call_parity,BA,2026-06-11 20:00:00+00:00,2026-06-12 13:30:00+00:00,2026-06-18 20:00:00+00:00,23403.55,-23250.0,1.9500000000000002,151.59999999999928,464.350219178081,155.3752191780797,0.3264777181936891,expiry
41,vertical_bound,BA,2026-06-11 20:00:00+00:00,2026-06-12 13:30:00+00:00,2026-06-18 20:00:00+00:00,416.2499999999999,-250.0,1.3,164.94999999999987,378.2749999999998,164.94999999999987,0.4360584231048839,expiry
42,put_call_parity,LMT,2026-06-15 20:00:00+00:00,2026-06-16 13:30:00+00:00,2026-07-17 20:00:00+00:00,-51860.75,52500.0,1.9500000000000002,637.3,288.1975455365184,443.6975455365202,2.2113304220325003,expiry
43,put_call_parity,BA,2026-06-22 20:00:00+00:00,2026-06-23 13:30:00+00:00,2026-07-17 20:00:00+00:00,-21918.725,22000.0,1.9500000000000002,79.32500000000145,79.60202423054666,17.027024230547976,0.9965198845981242,expiry
44,put_call_parity,BA,2026-06-23 20:00:00+00:00,2026-06-24 13:30:00+00:00,2026-07-17 20:00:00+00:00,-21956.0,22250.0,1.9500000000000002,292.05,248.23371590053537,231.60871590053574,1.1765122193031239,expiry
45,butterfly,BA,2026-06-23 20:00:00+00:00,2026-06-24 13:30:00+00:00,2026-07-17 20:00:00+00:00,63.362499999999955,38.25000000000003,1.9500000000000002,99.66249999999998,134.1937500000001,61.41249999999998,0.7426761678543143,expiry
46,butterfly,BA,2026-06-23 20:00:00+00:00,2026-06-24 13:30:00+00:00,2026-07-17 20:00:00+00:00,36.88333333333321,5.551115123125783e-14,1.9500000000000002,34.933333333333266,114.97499999999998,34.93333333333324,0.30383416684786496,expiry
47,put_call_parity,LMT,2026-06-24 20:00:00+00:00,2026-06-25 13:30:00+00:00,2026-07-17 20:00:00+00:00,-51081.8,52000.0,1.9500000000000002,916.249999999997,281.6510349033331,778.8260349033255,3.253139120594632,expiry
48,butterfly,LMT,2026-06-26 20:00:00+00:00,2026-06-29 13:30:00+00:00,2026-07-17 20:00:00+00:00,29.299999999999955,0.0,1.9500000000000002,27.349999999999955,391.4875000000001,27.349999999999955,0.06986174526645154,expiry
49,put_call_parity,BA,2026-07-01 20:00:00+00:00,2026-07-02 13:30:00+00:00,2026-07-17 20:00:00+00:00,-22417.5,22500.0,1.9500000000000002,80.55,68.84621426937824,40.321214269376654,1.1699989731436464,expiry
50,put_call_parity,LMT,2026-07-01 20:00:00+00:00,2026-07-02 13:30:00+00:00,2026-07-17 20:00:00+00:00,-49764.125,51000.0,1.9500000000000002,1233.925,39.524752343927176,1140.649752343935,31.219044442402122,expiry
51,put_call_parity,LMT,2026-07-02 20:00:00+00:00,2026-07-06 13:30:00+00:00,2026-07-17 20:00:00+00:00,52630.375,-52500.0,1.9500000000000002,128.425,287.09283678204343,82.99283678204229,0.44732916863926614,expiry
52,put_call_parity,BA,2026-07-06 20:00:00+00:00,2026-07-07 13:30:00+00:00,2026-07-17 20:00:00+00:00,22503.3,-22250.0,1.9500000000000002,251.34999999999928,45.03416438356051,256.53416438355924,5.581318171227205,expiry
53,put_call_parity,RTX,2026-07-08 20:00:00+00:00,2026-07-09 13:30:00+00:00,2026-07-17 20:00:00+00:00,-17461.175,17500.0,1.9500000000000002,36.875000000000725,203.7205647034609,20.19556470346215,0.18100774486697796,expiry
54,butterfly,LMT,2026-07-09 20:00:00+00:00,2026-07-10 13:30:00+00:00,2026-07-17 20:00:00+00:00,121.91250000000002,0.0,1.9500000000000002,119.96250000000002,45.0375,119.96250000000008,2.663613655287261,expiry
55,butterfly,LMT,2026-07-09 20:00:00+00:00,2026-07-10 13:30:00+00:00,2026-07-17 20:00:00+00:00,122.68124999999998,0.0,1.9500000000000002,120.73124999999997,29.406249999999975,120.7312499999999,4.105632306057388,expiry
56,put_call_parity,LMT,2026-07-10 20:00:00+00:00,2026-07-13 13:30:00+00:00,2026-07-17 20:00:00+00:00,51812.6,-51750.0,1.9500000000000002,60.64999999999854,180.08410618300564,41.234106183004045,0.3367870784685718,expiry
57,put_call_parity,BA,2026-07-13 20:00:00+00:00,2026-07-14 13:30:00+00:00,2026-08-21 20:00:00+00:00,-22877.675,23000.0,1.9500000000000002,120.37500000000072,28.891583804026755,17.81658380402514,4.166438254701132,expiry
58,put_call_parity,LMT,2026-07-14 20:00:00+00:00,2026-07-15 13:30:00+00:00,2026-08-21 20:00:00+00:00,-51666.27500000001,52000.0,1.9500000000000002,331.7749999999913,265.7510757579379,103.85107575793081,1.2484427355703047,expiry
59,put_call_parity,BA,2026-07-15 20:00:00+00:00,2026-07-16 13:30:00+00:00,2026-08-21 20:00:00+00:00,-22885.45,23000.0,1.9500000000000002,112.59999999999927,86.07410135970336,15.374101359702035,1.3081751446866028,expiry
60,put_call_parity,RTX,2026-07-20 20:00:00+00:00,2026-07-21 13:30:00+00:00,2026-08-21 20:00:00+00:00,-18309.125,18500.0,1.9500000000000002,188.925,108.42175414143877,121.77175414143785,1.7425008615295305,expiry
61,butterfly,RTX,2026-07-20 20:00:00+00:00,2026-07-21 13:30:00+00:00,2026-08-21 20:00:00+00:00,151.29166666666674,8.881784197001252e-14,1.9500000000000002,149.34166666666684,67.74166666666649,149.34166666666664,2.204576208635757,expiry
62,put_call_parity,LMT,2026-07-22 20:00:00+00:00,2026-07-23 13:30:00+00:00,2026-08-21 20:00:00+00:00,-49162.5,51000.0,1.9500000000000002,1835.55,129.08510667607817,1659.3601066760777,14.219688446367925,expiry
63,put_call_parity,BA,2026-07-27 20:00:00+00:00,2026-07-28 13:30:00+00:00,2026-08-21 20:00:00+00:00,-21858.975,22250.0,1.9500000000000002,389.07500000000147,185.9753426877125,326.05034268771414,2.0920784141440265,expiry
64,put_call_parity,BA,2026-07-27 20:00:00+00:00,2026-07-28 13:30:00+00:00,2026-08-21 20:00:00+00:00,-21593.25,21750.0,1.9500000000000002,154.8,98.12870577338319,93.22870577338036,1.5775200414595558,expiry
65,put_call_parity,RTX,2026-07-28 20:00:00+00:00,2026-07-29 13:30:00+00:00,2026-08-21 20:00:00+00:00,19732.675,-19500.0,1.9500000000000002,230.72499999999928,164.4269445185136,216.57694451850983,1.4032067595467657,expiry
66,put_call_parity,BA,2026-07-29 20:00:00+00:00,2026-07-30 13:30:00+00:00,2026-08-21 20:00:00+00:00,-21353.625,21750.0,1.9500000000000002,394.425,245.15463959899034,337.90463959898915,1.6088824614748365,expiry
67,put_call_parity,RTX,2026-07-30 20:00:00+00:00,2026-07-31 13:30:00+00:00,2026-08-21 20:00:00+00:00,18019.875,-18000.0,1.9500000000000002,17.925,364.9957962177046,5.370796217706084,0.049110154653147005,expiry
68,put_call_parity,BA,2026-08-05 20:00:00+00:00,2026-08-06 13:30:00+00:00,2026-08-21 20:00:00+00:00,21930.4,-21750.0,1.9500000000000002,178.45000000000147,94.33943835616407,185.36443835616518,1.8915736950467192,expiry
69,butterfly,BA,2026-08-05 20:00:00+00:00,2026-08-06 13:30:00+00:00,2026-08-21 20:00:00+00:00,135.02999999999975,0.0,1.9500000000000002,133.07999999999976,56.58000000000001,133.0799999999996,2.352067868504767,expiry
70,butterfly,BA,2026-08-07 20:00:00+00:00,2026-08-10 13:30:00+00:00,2026-08-21 20:00:00+00:00,13.875,0.0,1.9500000000000002,11.925,129.6083333333333,11.925000000000114,0.09200797273837848,expiry
71,put_call_parity,BA,2026-08-10 20:00:00+00:00,2026-08-11 13:30:00+00:00,2026-08-21 20:00:00+00:00,-22680.3,22750.0,1.9500000000000002,67.75000000000072,240.12995414731574,40.27995414731704,0.28213889533513686,expiry
72,calendar,LMT,2026-08-10 20:00:00+00:00,2026-08-11 13:30:00+00:00,2026-09-11 20:00:00+00:00,37.32499999999999,166.625,2.6,201.34999999999997,173.85,36.02500000000002,1.158182341098648,end_of_data
73,put_call_parity,BA,2026-08-14 20:00:00+00:00,2026-08-17 13:30:00+00:00,2026-08-21 20:00:00+00:00,21983.8,-21750.0,1.9500000000000002,231.84999999999928,41.121493150683,235.72149315068162,5.63817075295449,expiry
74,put_call_parity,BA,2026-08-14 20:00:00+00:00,2026-08-17 13:30:00+00:00,2026-08-21 20:00:00+00:00,22443.325,-22250.0,1.9500000000000002,191.37500000000074,9.021493150683025,195.24649315068672,21.21322898588152,expiry
75,put_call_parity,RTX,2026-08-31 20:00:00+00:00,2026-09-01 13:30:00+00:00,2026-09-11 20:00:00+00:00,-20816.175,20899.899999999998,3.9000000000000004,79.82499999999854,81.04624007100608,71.34624007100429,0.9849315641300869,end_of_data
