detector,operaciones,pnl_total,pnl_medio,hit_rate,edge_anunciado,edge_al_ejecutar,edge_capture
monotonicity,1,20.2,20.2,1.0,185.22499999999997,20.2,0.10905655284113917
vertical_bound,1,164.94999999999987,164.94999999999987,1.0,378.2749999999998,164.94999999999987,0.4360584231048839
calendar,1,201.34999999999997,201.34999999999997,1.0,173.85,36.02500000000002,1.158182341098648
butterfly,16,1367.7258333333316,85.48286458333322,1.0,1571.3529166666672,853.1424999999992,0.8704128899539051
put_call_parity,57,17250.92500000003,302.6478070175444,0.9824561403508771,11585.502531202366,16193.15253120239,1.489009644039126
