position_id,detector,underlying,signal_at,opened_at,closed_at,entry_cash,exit_cash,commission,pnl,predicted_edge,execution_edge,edge_capture,exit_reason
40,put_call_parity,RTX,2026-06-08 20:00:00+00:00,2026-06-09 13:30:00+00:00,2026-07-17 20:00:00+00:00,-17738.025,18000.0,1.9500000000000002,260.02499999999856,54.04808732489065,180.1205873248902,4.8109935590680895,expiry
43,put_call_parity,RTX,2026-06-10 20:00:00+00:00,2026-06-11 13:30:00+00:00,2026-06-18 20:00:00+00:00,-19335.875,19500.0,1.9500000000000002,162.175,260.01907393592893,145.6690739359321,0.6237042442507945,expiry
41,put_call_parity,LMT,2026-06-10 20:00:00+00:00,2026-06-11 13:30:00+00:00,2026-07-17 20:00:00+00:00,-49402.25,51000.0,1.9500000000000002,1595.8,487.06594214543145,1378.2034421454257,3.276353080592761,expiry
42,put_call_parity,LMT,2026-06-10 20:00:00+00:00,2026-06-11 13:30:00+00:00,2026-07-17 20:00:00+00:00,-50911.775,52500.0,1.9500000000000002,1586.2749999999985,343.74426397324294,1362.2300139732426,4.614695185498351,expiry
44,put_call_parity,BA,2026-06-11 20:00:00+00:00,2026-06-12 13:30:00+00:00,2026-06-18 20:00:00+00:00,22938.5,-22750.0,1.9500000000000002,186.55,849.6439691780813,190.32521917808407,0.21956255416072992,expiry
45,put_call_parity,BA,2026-06-11 20:00:00+00:00,2026-06-12 13:30:00+00:00,2026-06-18 20:00:00+00:00,23403.55,-23250.0,1.9500000000000002,151.59999999999928,605.7169691780813,155.37521917808334,0.2502819100572841,expiry
46,put_call_parity,BA,2026-06-11 20:00:00+00:00,2026-06-12 13:30:00+00:00,2026-07-17 20:00:00+00:00,23120.75,-23000.0,1.9500000000000002,118.8,521.2941986301362,131.37969863013785,0.22789434509761325,expiry
48,put_call_parity,BA,2026-06-23 20:00:00+00:00,2026-06-24 13:30:00+00:00,2026-07-17 20:00:00+00:00,-21433.375,21500.0,1.9500000000000002,64.675,230.6026805330993,6.326680533096078,0.2804607468156336,expiry
49,put_call_parity,BA,2026-06-23 20:00:00+00:00,2026-06-24 13:30:00+00:00,2026-07-17 20:00:00+00:00,-22332.925,22500.0,1.9500000000000002,165.12500000000074,175.72806102301112,103.98606102301274,0.9396621065452834,expiry
47,put_call_parity,BA,2026-06-23 20:00:00+00:00,2026-06-24 13:30:00+00:00,2026-07-17 20:00:00+00:00,-21956.0,22250.0,1.9500000000000002,292.05,354.98646590053534,231.60871590053574,0.8227074214199206,expiry
